text,effective
b'Global warming\xe2\x80\x99s fingerprints seen in 24 weird weather cases: WASHINGTON (AP) \xe2\x80\x94 A new\xe2\x80\xa6 https://t.co/VMkTW2Letl',F,F
b'RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.',T,T
"b""Y'all still believe in global warming ? I just peed and it froze right before the girls face.""",F,F
"b""RT @GaryWeikel: @realDonaldTrump // What a shocker, you don't believe in global warming. Hahaha!""",T,T
"b""RT @GaryWeikel: @realDonaldTrump // Haha! You don't even understand the concept of global warming!""",T,T
b'RT @sounderemployed: Australians gays already act like their brain is fried https://t.co/rR5H81SpVJ',T,T
"b'RT @GaryWeikel: @realDonaldTrump // Hey genius, climate change is part of global warming.'",T,T
b'She must be a Bernie Babe. He said the cause of terrorism is global warming. https://t.co/rwdAFhU3L4',F,F
"b'@nikitapranab if global warming is going to play hide and seek with us, then it should snow at least once! Right month'",F,F
"b'.@seyrup @SarahKSilverman I am All For a Cleaner Planet with Better Energy-Sources. It is the ""HUMAN-\'Global-Warming\'-IMPACT"" which can be'",F,F
b'@NatShupe @sparkyNadine I blame the Russians and fake global warming for all my problems. They recently got me out of a parking ticket.',F,F
"b'@jimcramer tell me that you didnt just refer to global warming as a ""theory"" that Dumpf doesnt buy into. That\'s the worst thing'",F,F
b'Al Gore is a fraud and refuses to debate global warming https://t.co/Vaw4QUHECH',F,F
b'RT @queenjigglypuff: Goodnight Kiddos\nRemember: Global warming is a Chinese conspiracy',T,T
"b""RT @GaryWeikel: @realDonaldTrump / Let me guess, you don't believe in global warming? What a shocker!""",T,T
"b""While Trump is getting caught being a Soviet hack, we haven't being paying attention to N. Korea, Hell in Syria, Global Warming...""",F,F
"b""RT @democraticbear: While Trump is getting caught being a Soviet hack, we haven't being paying attention to N. Korea, Hell in Syria, Global\xe2\x80\xa6""",T,T
"b'RT @npnikk: Al Gore Made Nearly $200 Million from  Global Warming Scam. All dire predictions of ""Inconvenient Truth were lies..\xe2\x80\xa6 '",T,T
"b'RT @DiamondandSilk: .@DiamondandSilk discuss Media Bias, Fake News and The Russia Hack. Who will the left blame next?? Ghost, Hijackers\xe2\x80\xa6 '",T,T
"b""@B911Nature @RogerWMTW Is this climate change or global warming? I'm confused.""",F,F
"b""RT @GaryWeikel: @realDonaldTrump / Let me guess, you don't believe in global warming? What a shocker!""",T,T
"b""RT @democraticbear: While Trump is getting caught being a Soviet hack, we haven't being paying attention to N. Korea, Hell in Syria, Global\xe2\x80\xa6""",T,T
b'We still have no snow. Damn global warming. I blame Al Gore.',F,F
b'RT @Weeabastard: wtf i love global warming now https://t.co/xGaiSh1P1j',T,T
b'RT @novak24: Could really use some of that global warming in eastern MT right now',T,T
"b""RT @democraticbear: While Trump is getting caught being a Soviet hack, we haven't being paying attention to N. Korea, Hell in Syria, Global\xe2\x80\xa6""",T,T
"b""DoE Just Fell 4 Trump Transition Team's Trap..DoE IS HIDING UNETHICAL Climate Change / Global Warming Fraud/Hoaxes https://t.co/JU4hEtLrRe""",F,F
b'RT @jalloyd4: #Arctic temperatures hit new levels not seen for thousands of years @montaukian @Independent https://t.co/dQIQnE8IU3 #climate\xe2\x80\xa6',T,T
b'RT @backes_alyssa: Block me if you think global warming is a myth',T,T
"b'RT @DiamondandSilk: .@DiamondandSilk discuss Media Bias, Fake News and The Russia Hack. Who will the left blame next?? Ghost, Hijackers\xe2\x80\xa6 '",T,T
"b'@RussianBear  weren\'t you the one with that ""controversial"" global warming thread?  :)'",F,F
"b""RT @democraticbear: While Trump is getting caught being a Soviet hack, we haven't being paying attention to N. Korea, Hell in Syria, Global\xe2\x80\xa6""",T,T
b'@DJ_Porkchan is going green! Invest in Green Energy and help combat Global Warming today! #FightTheClimate https://t.co/F3SehJvoCf',F,F
b'RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.',T,T
b'RT @IslandRarotonga: @DJ_Porkchan is going green! Invest in Green Energy and help combat Global Warming today! #FightTheClimate https://t.c\xe2\x80\xa6',T,T
"b""RT @CounterMoonbat: Global warming causes literally everything. It's science\xe2\x84\xa2 https://t.co/FQ8dJNXQAC""",T,T
b'RT @Ursidae19: @femfreq @NaomiAKlein You see? Now their saying racism is the only way to stop global warming! fucking feminist bigots.',T,T
"b""RT @DavidPapp: Global warming's fingerprints seen in 24 weird weather cases https://t.co/ZMEVW4NXrM""",T,T
"b'RT @Piers_Corbyn: YES! #NYTimes, #MSM are ANTI-#Science. FACT All extremes in last decade are the WRONG SORT for #Co2 #Climate Scam =\xe2\x80\xa6 '",T,T
"b'@khelfrich08 I was taught that global warming+evolution are real, nationalism is a dangerous ideology, and the ACTUAL teachings of religions'",F,F
"b'@elonmusk dont use overrated frame ""clinate science"" stick to ""global warming"" thats effectually whats going on'",F,F
"b""RT @MeckeringBoy: Your organisation has 14 sports reporters &amp; zero scientists. No wonder you are so ignorant. That won't stop you spo\xe2\x80\xa6 """,T,T
b'RT @Paulllinois: I love global warming now wtf https://t.co/J2BtnMtKVD',T,T
b'RT @EF517_V2: So many choices:\nComey\nPutin\nMisogyny \nHacking\nObamacare\nFox\nAliens\nGlobal warming\n\n@gdebenedetti @politico \n\nhttps://t.co/fS\xe2\x80\xa6',T,T
b'RT @Ursidae19: @femfreq @NaomiAKlein You see? Now their saying racism is the only way to stop global warming! fucking feminist bigots.',T,T
"b'RT @Piers_Corbyn: YES! #NYTimes, #MSM are ANTI-#Science. FACT All extremes in last decade are the WRONG SORT for #Co2 #Climate Scam =\xe2\x80\xa6 '",T,T
"b'@elonmusk sorry, ""climate change"" I use climate science for neuter frame. use ""global warming not climate change its not cyclical its linear'",F,F
"b""RT @mathewsjw: DoE Just Fell 4 Trump Transition Team's Trap..DoE IS HIDING UNETHICAL Climate Change / Global Warming Fraud/Hoaxes https://t\xe2\x80\xa6""",T,T
b'RT @schemaly: 48.4% of conservative white men think global warming won\xe2\x80\x99t happen compared to 8.6% of other adults #whitemaleeffect https://t\xe2\x80\xa6',T,T
b'RT @Paulllinois: I love global warming now wtf https://t.co/J2BtnMtKVD',T,T
b'.@1followernodad ....... so climate change/global warming has been going on in the Arab world since 1300AD?',F,F
"b""@007darB @SarahKSilverman it's all about numbers. And all the numbers point toward human caused global warming. If you ding believe the...""",F,F
b'RT @IslandRarotonga: @DJ_Porkchan is going green! Invest in Green Energy and help combat Global Warming today! #FightTheClimate https://t.c\xe2\x80\xa6',T,T
b'RT @ThisIsWhyTrump: Al Gore is a fraud and refuses to debate global warming\nhttps://t.co/YBi0vuaPNy',T,T
b'U.S. &amp; Europe tried to get climate scientists to downplay lack of global warming over last 15 years https://t.co/AWaEHPeKJ5 #tcot @PJNet',F,F
b'RT @Uber_Pix: Here you can see who the victims of global warming are ... https://t.co/HfJESXAjSh',T,T
"b""@fernacarieles @Bavilabo how can that be we're having global warming Obama said; OMG arctic blast what else fake will come out of the left?""",F,F
"b'RT @DiamondandSilk: .@DiamondandSilk discuss Media Bias, Fake News and The Russia Hack. Who will the left blame next?? Ghost, Hijackers\xe2\x80\xa6 '",T,T
b'@algore the polar vortex is hitting the USA. When is global warming going to start?',F,F
b'RT @goingzerowaste: I want an electric car so bad. We can limit global warming to 1.5\xc2\xb0C if we do these things in the next ten years https:/\xe2\x80\xa6',T,T
b'RT @bxanden: Gays for Trump\nWomen for Trump\nTurkeys for Thanksgiving\nTrees for Deforestation\nPolar Bears for Global Warming',T,T
b'Global warming\xe2\x80\x99s fingerprints seen in 24 weird weather cases: WASHINGTON (AP) \xe2\x80\x94 A new\xe2\x80\xa6 https://t.co/v3Tu0Df3az',F,F
b'DAMN YOU GLOBAL WARMING https://t.co/ZqTJrCWTXV',F,F
"b""I hate global warming it's like 70 degrees here and it doesnt feel like winter""",F,F
b'Chanae and I are on the same page about global warming',F,F
b'Feeling a Chill? Blame the Polar Vortex. And Global Warming. https://t.co/J3ZoYOAuem',F,F
b'RT @DailyCaller: New Study Casts Doubt On A Key Metric For Predicting Global Warming https://t.co/Vf96htKBmD https://t.co/gThtGdn4Jn',T,T
"b'@asymmetricinfo One diff btw Trump &amp; State AGs re: global warming: he targeted an executive agency, which is charged w/ implementing agenda.'",F,F
"b""RT @AustralisTerry: You can't build and operate the world's biggest coal mine and expect we can slow down global warming\n https://t.co/hBgB\xe2\x80\xa6""",T,T
"b""Good morning and it's -7F. Global warming, huh?\xf0\x9f\x98\x85\xe2\x98\x83\xef\xb8\x8f\xe2\x9d\x84\xef\xb8\x8f #ThisMorning #TGIF""",F,F
b'#Zerob water purifier urges #water imbalance in the nature effects severely also  results in global warming. https://t.co/S6BrU021YF',F,F
b'Lot of global warming going on today',F,F
"b'$XOM continues to fund groups that deny global warming or fight policies opposed to addressing it.\n\xe2\x80\x94 Rockefeller Family Fund, NYRB 12/22/16'",F,F
"b""RT @beeswain: It is currently 17 degrees yet will be almost 60 in 3 days... someone who doesn't believe in global warming PLEASE explain""",T,T
b'Global Warming: Nine out of ten Polar Bears disagree  https://t.co/pbWdopq1hw https://t.co/jg3QPVOlsi',F,F
b'RT @WSCP1: U.S. &amp; Europe tried to get climate scientists to downplay lack of global warming over last 15 years https://t.co/AWaEHPeKJ5 #tco\xe2\x80\xa6',T,T
"b'RT @Cheeseboy22: A cute thing I tell my kids is that because of global warming, Santa is now floating on an iceburg just outside Greenland.'",T,T
"b'$XOM continues to fund groups that deny global warming or fight policies proposed to addressing it.\n\xe2\x80\x94 Rockefeller Family Fund, NYRB 12/22/16'",F,F
"b'RT @devinedianakins: @beachvetlbc @snopes interesting factoid, members of the Rockefeller family are suing ExxonMobil for covering up facts\xe2\x80\xa6'",T,T
b'RT @fullbluez: Global Warming \xf0\x9f\x98\x80 Abigail Ratchford #QueenOfCurves \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 @AbiRatchford https://t.co/1vWT2Twzaw',T,T
b'@elonmusk @marsrader sorry GLOBAL WARMING',F,F
"b'RT @DiamondandSilk: .@DiamondandSilk discuss Media Bias, Fake News and The Russia Hack. Who will the left blame next?? Ghost, Hijackers\xe2\x80\xa6 '",T,T
"b'RT @vinaydokania: Potential ""primary reasons for #Demonitization that may b cited by modi""\n\nReduce global warming\nCure Cancer\nPrepare us to\xe2\x80\xa6'",T,T
b'@FoxNews @foxnewspolitics \xf0\x9f\x98\x82\xf0\x9f\x98\x82love the way dems freak out when this story is posted. Oh no. Global warming gonna end the world? Ha ha ha!',F,F
"b'RT @vinaydokania: Potential ""primary reasons for #Demonitization that may b cited by modi""\n\nReduce global warming\nCure Cancer\nPrepare us to\xe2\x80\xa6'",T,T
b'RT @wef: How we can limit global warming to 1.5\xc2\xb0C https://t.co/46GjaVrbt4 https://t.co/jlHx0S85PR',T,T
"b""RT @democraticbear: While Trump is getting caught being a Soviet hack, we haven't being paying attention to N. Korea, Hell in Syria, Global\xe2\x80\xa6""",T,T
b'Feeling a Chill? Blame the Polar Vortex. And Global Warming. https://t.co/PEau6NzPE3',F,F
b'Feeling a Chill? Blame the Polar Vortex. And Global Warming.... https://t.co/4AggE2UsG1',F,F
"b'RT @adapt2030: https://t.co/EJTL6rcVvL New regulations in L.A to require farmers to harvest methane from cows, to reduce global warming. Co\xe2\x80\xa6'",T,T
b'RT @qkode: Global Warming: Nine out of ten Polar Bears disagree  https://t.co/pbWdopq1hw https://t.co/jg3QPVOlsi',T,T
b'RT @Uber_Pix: Here you can see who the victims of global warming are ... https://t.co/HfJESXAjSh',T,T
b'Retweeted \xf0\x9f\x8f\x84 Shrewd Alik (@qkode):\n\nGlobal Warming: Nine out of ten Polar Bears disagree  https://t.co/2cQG9fwjh6... https://t.co/UgEjtfQYQs',F,F
b'Retweeted \xf0\x9f\x8f\x84 Shrewd Alik (@qkode):\n\nGlobal Warming: Nine out of ten Polar Bears disagree  https://t.co/FB8KkEw32B... https://t.co/UgEjtfQYQs',F,F
b'@dustindorough help\xf0\x9f\x98\x82 https://t.co/wGjCgR79TH',F,F
b'Retweeted \xf0\x9f\x8f\x84 Shrewd Alik (@qkode):\n\nGlobal Warming: Nine out of ten Polar Bears disagree... https://t.co/v5crCJPH4M',F,F
"b""Ladies if y'all throw neck anywhere similar to Teanna Trump how in my DMs so we can talk about... global warming""",F,F
"b'Even the earth has rights in #Islam , so treat it well and oppose global warming. #Mercy'",F,F
b'Global warming is likely to drive significant shifts in regional surface water availability #ThisJustIn https://t.co/DS4MypQTII',F,F
"b""Can we stop using 'climate change' and refer to it properly as GLOBAL WARMING. To many people 'climate' doesn't inc\xe2\x80\xa6 https://t.co/7Y2VnJvvjh""",F,F
"b""I'm trying to get on Santa's naughty list to get some free coal because this global warming is killer! ~brrrrrrrrrrrrr""",F,F
"b""RT @democraticbear: While Trump is getting caught being a Soviet hack, we haven't being paying attention to N. Korea, Hell in Syria, Global\xe2\x80\xa6""",T,T
b'@TIME here is your global warming',F,F
b'RT @curryja: Impending collapse of the global warming scare?\nhttps://t.co/95H3l6lxl7',T,T
"b'RT @vinaydokania: Potential ""primary reasons for #Demonitization that may b cited by modi""\n\nReduce global warming\nCure Cancer\nPrepare us to\xe2\x80\xa6'",T,T
b'RT @VVanGone: the last time I said you were the cause of global warming someone called it a clich\xc3\xa9 and yes your heat is a constant and comm\xe2\x80\xa6',T,T
b'RT @curryja: Impending collapse of the global warming scare?\nhttps://t.co/95H3l6lxl7',T,T
"b""@KOB4 global warming will turn make us real desert if we the people don't take action an make a desalination plant treaty with Sonora Mexico""",F,F
b'RT @EF517_V2: So many choices:\nComey\nPutin\nMisogyny \nHacking\nObamacare\nFox\nAliens\nGlobal warming\n\n@gdebenedetti @politico \n\nhttps://t.co/fS\xe2\x80\xa6',T,T
b'RT @Ursidae19: @femfreq @NaomiAKlein You see? Now their saying racism is the only way to stop global warming! fucking feminist bigots.',T,T
b'Feeling a Chill? Blame the Polar Vortex. And Global Warming. https://t.co/mgCO0L1qGM',F,F
"b'Despite the conjured narratives of climate fortune-tellers, the myth of man-made #global warming has been busted: https://t.co/j6EMk0AGmI'",F,F
b'RT @wef: How we can limit global warming to 1.5\xc2\xb0C https://t.co/46GjaVrbt4 https://t.co/jlHx0S85PR',T,T
"b""@ people who don't believe in global warming https://t.co/tm56xCaErR""",F,F
"b""How is global warming even real when I'm wearing 2 sweaters right now the liberal media is so biased wtf""",F,F
"b""'Global warming the greatest scam in history' claims founder of Weather Channel https://t.co/0bLnxrjpQB""",F,F
b'RT @Independent: Climate change denier who says no one can explain global warming gets completely schooled by someone explaining it https:/\xe2\x80\xa6',T,T
b'@dog_rates @POTUS @missmeridiann NEW REASON TO FIGHT GLOBAL WARMING',F,F
b'@KOB4 we needed a desalination plant yesterday to save NM from global warming. Susana Martinez and the rest are too old and dumb to lead NM!',F,F
"b""That's it. Science has gone too far. I don't believe in it anymore. Evolution didn't happen. Global warming doesn't\xe2\x80\xa6 https://t.co/DYoDFdNmzg""",F,F
"b""Global warming's fingerprints seen in 24 weird weather cases https://t.co/TWISvrXJtq""",F,F
"b'""Global cooling"" ""Global Warming"" ""Climate Change"" ""The Four Seasons"" they used to be known! https://t.co/KrUu1oF3FB'",F,F
"b'RT @InvestorsCIub: #2017predictions Market Crash, Russia and U.S coming together, Wars over Global Warming, Commercial Space Travel, China\xe2\x80\xa6'",T,T
"b""Global warming's fingerprints seen in 24 weird weather cases https://t.co/IApz9X4wJ8 https://t.co/mlAHjQ18j2 Buy #cheapgames""",F,F
