text,effective
"b""RT @peddoc63: I'm a doctor. Do you think an abortion is less invasive than a c-section if a mother is dying? This is falsehood by\xe2\x80\xa6 """,T,T
"b""RT @vornietom: OKLAHOMA: we're putting anti-abortion signs in every bathroom!\nCALIFORNIA: literally there's weed in our cocktails\xe2\x80\xa6 """,T,T
"b""RT @vornietom: OKLAHOMA: we're putting anti-abortion signs in every bathroom!\nCALIFORNIA: literally there's weed in our cocktails\xe2\x80\xa6 """,T,T
"b""RT @vornietom: OKLAHOMA: we're putting anti-abortion signs in every bathroom!\nCALIFORNIA: literally there's weed in our cocktails\xe2\x80\xa6 """,T,T
b'Oklahoma Supreme Court throws out abortion law on hospital admitting privileges: https://t.co/yXEjxJ1mir via @doublexmag',F,F
"b'RT @TheFreedomFan: Democrats can\'t find any right to own firearms, yet can find ""abortion"" &amp; ""gay marriage"" in the U.S. Constitution. Sad.\xe2\x80\xa6'",T,T
b'RT @WanagiKangee: @AWorldOutOfMind https://t.co/9hzwdyMnof',T,T
b'Damn right @festy\xe2\x98\x80\xef\xb8\x8fFloridian. Totally agree. https://t.co/qrmEWuJi3M',F,F
b'RT @JustYourKarma: She is the biggest Racist who screams Racism all the time! She uses #TheView as a platform to spew her hate\xe2\x80\xa6 ',T,T
b'.@DebbieB25684189 abortion is my business if I am forced to pay for it. Responsibility is a thing that few know these days. Too late...',F,F
b'Every state should do this: ban the ghouls from profiting off the babies that they murder in the womb. https://t.co/oCXP1b1OdF',F,F
b'F##k her and all other hag libtards https://t.co/h7XsFtGje5',F,F
b'RT @GaltsGirl: The Left Is Losing Their Minds Over A 20-Week Abortion Ban -- Here Is What A Baby Looks Like at 20 Weeks https://t.co/wvRIof\xe2\x80\xa6',T,T
"b'A truth hidden from those considering abortion, often leaving a #LifeInPieces https://t.co/cYE3JlzKea'",F,F
b'https://t.co/81FyMXP9fT is defunding PP and sending members to the Inauguration!  Join  https://t.co/Ybu9GcHMj0',F,F
b'https://t.co/81FyMXP9fT is defunding PP and sending members to the Inauguration!  Join  https://t.co/QgyHiaUG6P',F,F
b'https://t.co/81FyMXP9fT is defunding PP and sending members to the Inauguration!  Join  https://t.co/lffxGnszaU',F,F
"b""Abortion views don't matter bc of the job description says Falwell. More like he's making excuses to fit his narrative.""",F,F
"b""RT @vornietom: OKLAHOMA: we're putting anti-abortion signs in every bathroom!\nCALIFORNIA: literally there's weed in our cocktails\xe2\x80\xa6 """,T,T
"b""RT @diaryofaziza: How y'all look at teenage girls when they have an abortion vs how y'all look at her if she keeps the baby https://t.co/Q0\xe2\x80\xa6""",T,T
"b""RT @WanagiKangee: @AWorldOutOfMind Threats at abortion clinics rise since Trump's election, advocates 'facing fight of their lives' https:/\xe2\x80\xa6""",T,T
b'RT @JustYourKarma: She is the biggest Racist who screams Racism all the time! She uses #TheView as a platform to spew her hate\xe2\x80\xa6 ',T,T
b'RT @jane747: .@WhoopiGoldberg is a disgusting soulless creature! https://t.co/bOmgFVOOIn',T,T
b'RT @VivaLaAmes: Video: IDIOT Whoopi compares celebrating Christmas to getting an abortion. Why is compost-heap @TheView still on TV?\nhttps:\xe2\x80\xa6',T,T
"b""RT @tbrookes954: Two peas in a pod. Planned Parenthood has taken more innocent lives than Nazi Germany. It's time to end the abortio\xe2\x80\xa6 """,T,T
"b""RT @vornietom: OKLAHOMA: we're putting anti-abortion signs in every bathroom!\nCALIFORNIA: literally there's weed in our cocktails\xe2\x80\xa6 """,T,T
b'RT @LifeNewsHQ: Abortion Biz CEO Cecile Richards Thanks Obama for Forcing States to Fund Planned Parenthood https://t.co/MVbQZDsATS https:/\xe2\x80\xa6',T,T
b'RT @WEPROLIFE: https://t.co/81FyMXP9fT is defunding PP and sending members to the Inauguration!  Join  https://t.co/Ybu9GcHMj0',T,T
b'RT @LifeNewsToo: This Baby Conceived in Rape Was Saved From Abortion After His Mom Saw an Ultrasound of Him https://t.co/zZmikj0ftp https:/\xe2\x80\xa6',T,T
b'March for Life Unveils 2017 Theme: \xe2\x80\x9cThe Power of One\xe2\x80\x9d Person to Stop Abortion https://t.co/TIR1HvjsH7 #ccot #prolife @Oquium',F,F
b'RT @LifeNewsHQ: Pro-Life People Across America Will Gather on December 17 to Sing Christmas Carols at Abortion Clinics\xe2\x80\xa6 ',T,T
"b""RT @emilyslist: Threats against abortion providers have increased in response to Trump's election. #StandWithAbortionProviders https://t.co\xe2\x80\xa6""",T,T
b'RT @LifeNewsHQ: Abortion Biz CEO Cecile Richards Thanks Obama for Forcing States to Fund Planned Parenthood https://t.co/MVbQZDsATS https:/\xe2\x80\xa6',T,T
"b'As her salary doubled to almost $1million/yr, Richardson has much to thank taxpayers for https://t.co/drXJGspE3q'",F,F
b'Woot! https://t.co/RWNr7KX87t',F,F
b'The Most Painful And Brutality Process Of Abortion Reveals By A Gynecologist https://t.co/qXm9nDjd71',F,F
b'RT @jane747: .@WhoopiGoldberg is a disgusting soulless creature! https://t.co/bOmgFVOOIn',T,T
"b""RT @SarahKSilverman: Ur opinion on abortion is ur right to feel. But a woman MUST have the choice, bc it's her human body. Think of it as s\xe2\x80\xa6""",T,T
b'What the heck is wrong with these people?Why do they hate women and children so much. https://t.co/v1k6ulxONo',F,F
b'RT @houstontrumper: F##k her and all other hag libtards https://t.co/h7XsFtGje5',T,T
b'RT @WEPROLIFE: https://t.co/81FyMXP9fT is defunding PP and sending members to the Inauguration!  Join  https://t.co/Ybu9GcHMj0',T,T
b'RT @JustYourKarma: She is the biggest Racist who screams Racism all the time! She uses #TheView as a platform to spew her hate\xe2\x80\xa6 ',T,T
b'Woot! https://t.co/RWNr7KX87t',F,F
"b""RT @JJManring: Sam Harris (quoted in a piece I'll be tweeting) writes that since 1/2 of conceptions result in spontaneous abortion\xe2\x80\xa6 """,T,T
"b""Dumb cow, you don't pay for abortion. https://t.co/uqhe1nIuaM""",F,F
"b""@WhoopiGoldberg and all the #LibTards of The Moronic View couldn't possibly comprehend the reason and meaning behin\xe2\x80\xa6 https://t.co/tt69IJsncU""",F,F
"b'RT @PeacefulConserv: Facebook Will Use Pro-Abortion Media Outlets to Censor So-Called ""Fake News"" | https://t.co/0kLHzhLqoS https://t.co/g6\xe2\x80\xa6'",T,T
"b""RT @peddoc63: I'm a doctor. Do you think an abortion is less invasive than a c-section if a mother is dying? This is falsehood by\xe2\x80\xa6 """,T,T
"b""RT @ACLU: New study shows abortion doesn't make women depressed\xe2\x80\x94the lack of access does https://t.co/xYytU7IRiF via @MotherJones""",T,T
b'Whoopi Goldberg: Celebrating Christmas And Getting An Abortion Is The Same Thing https://t.co/XQCIflXZzI',F,F
b'RT @StevenErtelt: Michigan House Bans Abortion Clinics From Selling the Body Parts of Unborn Babies https://t.co/ifd3fLgiQ5 #DefundPP\xe2\x80\xa6 ',T,T
b'RT @LifeNewsHQ: Abortion Biz CEO Cecile Richards Thanks Obama for Forcing States to Fund Planned Parenthood https://t.co/MVbQZDsATS https:/\xe2\x80\xa6',T,T
b'Whooping is the poster child for abortion! https://t.co/JGc1S3uob9',F,F
b'RT @StevenErtelt: Abortion Biz CEO Cecile Richards Thanks Obama for Forcing States to Fund Planned Parenthood https://t.co/Mg0Qr6rbJD https\xe2\x80\xa6',T,T
b'RT @TheDailyShow: John Kasich makes a compromise on abortion restrictions in Ohio. @michelleisawolf reports: https://t.co/XYaWrFbfKG https:\xe2\x80\xa6',T,T
b'RT @JustYourKarma: She is the biggest Racist who screams Racism all the time! She uses #TheView as a platform to spew her hate\xe2\x80\xa6 ',T,T
b'RT @PPGreaterTX: BREAKING: US Dist Judge Sparks has blocked Texas from implementing fetal tissue cremation/burial rules until Jan. 6 https:\xe2\x80\xa6',T,T
"b""RT @tbrookes954: Two peas in a pod. Planned Parenthood has taken more innocent lives than Nazi Germany. It's time to end the abortio\xe2\x80\xa6 """,T,T
b'RT @JustYourKarma: She is the biggest Racist who screams Racism all the time! She uses #TheView as a platform to spew her hate\xe2\x80\xa6 ',T,T
"b""Ain't she supposed to be moving to Canada? Lying hack https://t.co/1DwzpCogU2""",F,F
b'RT @peddoc63: Have you noticed that everyone who supports abortion has already been born\xf0\x9f\xa4\x94Who said that? https://t.co/rxdgcBPPAz',T,T
b'RT @jane747: .@WhoopiGoldberg is a disgusting soulless creature! https://t.co/bOmgFVOOIn',T,T
b'RT @LifeNewsHQ: Abortion Biz CEO Cecile Richards Thanks Obama for Forcing States to Fund Planned Parenthood https://t.co/MVbQZDsATS https:/\xe2\x80\xa6',T,T
"b""RT @peddoc63: There's is absolutely no, zero, none, indication for Late Term abortion for Morher's Health. You deliver the baby,\xe2\x80\xa6 """,T,T
b'The Most Painful And Brutality Process Of Abortion Reveals By A Gynecologist https://t.co/8u0WGWcZHJ',F,F
"b""Poland's Ban On Abortion Withdrawn After Women March In   : https://t.co/C10SQesEot . https://t.co/N9IeKxJUW8""",F,F
"b'@FrankLuntz She ran far left on social issues like nuns providing bc, trans bathrooms, late term abortion. Declined invite 2 Norte Dame.'",F,F
b'RT @peddoc63: Majority of Americans against late term abortion. Hillary supports up to due date. Her campaign funded 20% by Saudi\xe2\x80\xa6 ',T,T
"b'Trump\xe2\x80\x99s labor secretary pick has a long, slimy history with anti-abortion schemes: https://t.co/I9LwfY4m0H via @doublexmag'",F,F
b'@DeAnnA9891 worst episode to date and thought it was a good idea to remind ppl of an abortion.....\xf0\x9f\x98\x92',F,F
"b""RT @vornietom: OKLAHOMA: we're putting anti-abortion signs in every bathroom!\nCALIFORNIA: literally there's weed in our cocktails\xe2\x80\xa6 """,T,T
b'RT @LifeNewsHQ: Abortion Biz CEO Cecile Richards Thanks Obama for Forcing States to Fund Planned Parenthood https://t.co/oP2XF4GAiY\xe2\x80\xa6 ',T,T
b'RT @stephen16781577: Whoopi Goldberg: Celebrating Christmas Same as Right to Abortion https://t.co/C2Wgpd9GUz\n(a) IGNORANT\n(b) STUPID\n(c) B\xe2\x80\xa6',T,T
"b""RT @vornietom: OKLAHOMA: we're putting anti-abortion signs in every bathroom!\nCALIFORNIA: literally there's weed in our cocktails\xe2\x80\xa6 """,T,T
b'RT GaltsGirl: The Left Is Losing Their Minds Over A 20-Week Abortion Ban -- Here Is What A Baby Looks Like at 20 W\xe2\x80\xa6 https://t.co/iyv1YILW5N',T,T
b'RT @JustYourKarma: She is the biggest Racist who screams Racism all the time! She uses #TheView as a platform to spew her hate\xe2\x80\xa6 ',T,T
b'https://t.co/rAHQrjD6Bs RT https://t.co/n3VbwS8Pg5',T,T
b'Hitler\xe2\x80\x99s mother considered abortion but the doctor persuaded her to keep the baby. #TMYK',F,F
b'RT @JaySekulow: The #Obama Admin just issued a regulation that bans states from defunding #PlannedParenthood\xe2\x80\x99s #abortion business: https://\xe2\x80\xa6',T,T
"b""RT @peddoc63: I'm a doctor. Do you think an abortion is less invasive than a c-section if a mother is dying? This is falsehood by\xe2\x80\xa6 """,T,T
b'Whoopi Goldberg: Celebrating Christmas And Getting An Abortion Is The Same Thing https://t.co/uZBIUWVZaB via @dailycaller',F,F
"b'RT @CavemansSponge: When you hear your parents say ""it\'s not too late to get an abortion"" https://t.co/9JFvNLjaRV'",T,T
b'RT @democracynow: Oklahoma Passes Rules Requiring Anti-Abortion Signs in Public Bathrooms https://t.co/0jc9wWoAii https://t.co/rEGtczYfj9',T,T
b'RT @StevenErtelt: Michigan House Bans Abortion Clinics From Selling the Body Parts of Unborn Babies https://t.co/ifd3fLgiQ5 #DefundPP\xe2\x80\xa6 ',T,T
b'Shut down this show and these evil doers. https://t.co/QtzX40RgZz',F,F
"b""RT @indystar: What happened after Carmel High School admins took down an anti-abortion club's poster: https://t.co/BxtfpWMfSk https://t.co/\xe2\x80\xa6""",T,T
"b""RT @vornietom: OKLAHOMA: we're putting anti-abortion signs in every bathroom!\nCALIFORNIA: literally there's weed in our cocktails\xe2\x80\xa6 """,T,T
b'RT @KathaPollitt: great piece by @speechboy71 about the hell 20-week abortion bans wreak on women and couples who get devastating news http\xe2\x80\xa6',T,T
b'RT @LifeNewsHQ: Lie of the Year: Abortion Clinics Are Safe and Planned Parenthood Cares About Women https://t.co/RtSEjjuTva\xe2\x80\xa6 ',T,T
b'RT @JustYourKarma: She is the biggest Racist who screams Racism all the time! She uses #TheView as a platform to spew her hate\xe2\x80\xa6 ',T,T
"b""RT @vornietom: OKLAHOMA: we're putting anti-abortion signs in every bathroom!\nCALIFORNIA: literally there's weed in our cocktails\xe2\x80\xa6 """,T,T
b'RT @speechboy71: For @GlobeOpinion: the unimaginable cruelty of 20 week abortion bans https://t.co/AEGRocDVWp',T,T
b'RT @JustYourKarma: She is the biggest Racist who screams Racism all the time! She uses #TheView as a platform to spew her hate\xe2\x80\xa6 ',T,T
"b'This woman is calling liberals ""Pro-abortion"" which is WAY different from pro-CHOICE. https://t.co/TW84Zb8V2V'",F,F
b'RT @bakrawiec: #ProLife Words of wisdom from St. Teresa of Calcutta. How right she is: Abortion is anti-women! https://t.co/xNxcUs02H4',T,T
"b'RT @DeBellSar: When abortion was illegal: untold stories (1992) (My grandma was state police 1944-64, saw too much, LOVED @PPact)\n\nhttps://\xe2\x80\xa6'",T,T
"b'Dimwit, NO federal funds go to abortion, no matter how much you want it to be so. https://t.co/mTB0WKRiTe'",F,F
b'RT @KathaPollitt: great piece by @speechboy71 about the hell 20-week abortion bans wreak on women and couples who get devastating news http\xe2\x80\xa6',T,T
"b""RT @SteveSkojec: For the same reason a Satanist's religion doesn't legally justify human sacrifice. https://t.co/QA6FDHYewI""",T,T
"b'Now, Iris might have threatened abortion.\n\n#TIMYWeddingGift'",F,F
"b""RT @redarmy67: I couldn't agree more. Disgusting and pure wicked. https://t.co/xFaD9PcQlE""",T,T
"b'RT @PPact: Missouri diverted $4.3 million of the Temporary Aid to Needy Families (TANF) funds to ""alternatives to abortion."" \xf0\x9f\x98\xae  https://t.c\xe2\x80\xa6'",T,T
b'RT @jane747: .@WhoopiGoldberg is a disgusting soulless creature! https://t.co/bOmgFVOOIn',T,T
b'RT @StarParker: We must hold @GOP responsible on prolife issues. I am prolife because I believe that abortion is always wrong! https://t.co\xe2\x80\xa6',T,T
"b""RT @vornietom: OKLAHOMA: we're putting anti-abortion signs in every bathroom!\nCALIFORNIA: literally there's weed in our cocktails\xe2\x80\xa6 """,T,T
b'https://t.co/2uIWaweN8P will send you to the #Trump inauguration~ Join today!! https://t.co/gxfJm8r6w4',F,F
b'https://t.co/2uIWaweN8P will send you to the #Trump inauguration~ Join today!! https://t.co/rbodLnBTJZ',F,F
"b""RT @LindaKe18525: @TrustWomen Abortion is Legal in America don't let anyone tell you different! https://t.co/p7oZAF63sy""",T,T
"b""Oklahoma Republicans mandate new anti-abortion signage in the state's public restrooms https://t.co/2PeophA2Rg""",F,F
"b""He looks like the type of guy to tell the girl to get an abortion or try to deny he's the father..... https://t.co/7uf3oX4KJk""",F,F
b'I have got to move to a blue state. https://t.co/6Z2NrIMLQw',F,F
"b""@WhoopiGoldberg : Celebrating Christmas is Same as Abortion  https://t.co/BxFIFOPnoF @dailycaller :Don't forget that WEED grows on her head""",F,F
b'https://t.co/unsfL5WO7N RT https://t.co/uYDZJwBFOM',T,T
b'@FrankLuntz She lost many Christians with her extreme stance on abortion and in your face support of PP.',F,F
b'https://t.co/81FyMXP9fT is defunding PP and sending members to the Inauguration!  Join  https://t.co/0grEGgythU',F,F
b'What was sobering was response Schlafly received from a few million ordinary women who now seemed to be living in t\xe2\x80\xa6 https://t.co/BKFMG1yrUI',F,F
b'https://t.co/81FyMXP9fT is defunding PP and sending members to the Inauguration!  Join  https://t.co/UYMwQBHoXS',F,F
b'#LaAfriqueMedia  HARRISMITH ABORTION CLINIC ....0765028703...BERGVILLE ABORTION PILLS FOR\xe2\x80\xa6 https://t.co/AdkccV4V5J',T,T
b'RT @yobynnad1127: Whoopi under fire for saying right to celebrate Christmas is like right to abortion. Why is she still in America? https:/\xe2\x80\xa6',T,T
b'RT @LifeNewsHQ: Abortion Biz CEO Cecile Richards Thanks Obama for Forcing States to Fund Planned Parenthood https://t.co/MVbQZDsATS https:/\xe2\x80\xa6',T,T
b'RT @NEWS_WORLD_: #Newly-enacted Ohio law designed to \xe2\x80\x9cend abortion in America\xe2\x80\x9d: Ohio Governor John Kasich signed into law a\xe2\x80\xa6 https://t.co/j\xe2\x80\xa6',T,T
b'RT @TheDailyShow: John Kasich makes a compromise on abortion restrictions in Ohio. @michelleisawolf reports: https://t.co/XYaWrFbfKG https:\xe2\x80\xa6',T,T
b'RT @RMConservative: No sanctuary from abortion: Obama to force states to fund Planned Parenthood https://t.co/Br2CzCR8km https://t.co/cryiO\xe2\x80\xa6',T,T
